number,value,params,datetime_start,datetime_complete
98,8.743969864297819e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-18 12:51:58.717632,2023-12-18 12:53:50.220176
99,0.0006993888132318123,"{'batch_size': 64, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-18 12:53:50.221152,2023-12-18 13:02:12.247191
100,2.7668720480579094e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-18 13:02:12.248166,2023-12-18 13:08:06.693847
101,2.65960100703373e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-18 13:08:06.694841,2023-12-18 13:12:14.483351
102,1.993149188279332e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-18 13:12:14.484318,2023-12-18 13:19:19.426409
103,5.006425581881711e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-18 13:19:19.427446,2023-12-18 13:31:14.552035
104,2.53710370075662e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-18 13:31:14.552946,2023-12-18 13:39:23.658125
105,1.844198162127414e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-18 13:39:23.659127,2023-12-18 13:51:20.285254
106,0.0002464982977297236,"{'batch_size': 128, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-18 13:51:20.286221,2023-12-18 13:55:44.833326
107,2.308681303677506e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-18 13:55:44.834277,2023-12-18 14:01:06.166446
108,2.0788199507958776e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-18 14:01:06.167399,2023-12-18 14:07:58.987920
109,0.0001224388574975015,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-18 14:07:58.988877,2023-12-18 14:25:09.512343
110,1.5967174201787826e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-18 14:25:09.513243,2023-12-18 14:33:05.147641
111,4.979693237163263e-05,"{'batch_size': 128, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-18 14:33:05.148549,2023-12-18 14:39:47.579674
112,0.0018916170098500608,"{'batch_size': 32, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-18 14:39:47.580598,2023-12-18 14:50:05.172370
113,2.3452459458844233e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-18 14:50:05.173306,2023-12-18 14:53:32.862836
