number,value,params,datetime_start,datetime_complete
72,0.0018740692393963295,"{'batch_size': 32, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-22 01:23:59.444695,2023-12-22 01:56:05.319210
73,0.00015834801288426402,"{'batch_size': 32, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-22 01:56:05.320173,2023-12-22 04:10:20.546169
74,5.033155020515617e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 04:10:20.547155,2023-12-22 04:28:01.776963
75,0.0003625997347721107,"{'batch_size': 32, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-22 04:28:01.778067,2023-12-22 05:29:52.173281
76,0.00033722961658308773,"{'batch_size': 32, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-22 05:29:52.174243,2023-12-22 06:32:25.751248
77,2.9004545720273287e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-22 06:32:25.752218,2023-12-22 06:41:14.553849
78,2.2581824259081148e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-22 06:41:14.554818,2023-12-22 06:53:42.766071
79,0.00010044562254644539,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 06:53:42.767172,2023-12-22 06:58:11.456979
80,2.0606869243247204e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-22 06:58:11.457938,2023-12-22 07:08:49.894804
81,5.087344914566177e-05,"{'batch_size': 128, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-22 07:08:49.895791,2023-12-22 07:34:57.191930
